Orig_FID,Class,Quadrant,District,Orig_area,ISEA3H24Area,ISEA3H24DiffArea,ISEA3H25Area,ISEA3H25DiffArea,ISEA3H26Area,ISEA3H26DiffArea,ISEA3H27Area,ISEA3H27DiffArea,ISEA3H28Area,ISEA3H28DiffArea,ISEA4H18Area,ISEA4H18DiffArea,ISEA4H19Area,ISEA4H19DiffArea,ISEA4H20Area,ISEA4H20DiffArea,ISEA4H21Area,ISEA4H21DiffArea,ISEA4H22Area,ISEA4H22DiffArea,ISEA4T17Area,ISEA4T17DiffArea,ISEA4T18Area,ISEA4T18DiffArea,ISEA4T19Area,ISEA4T19DiffArea,ISEA4T20Area,ISEA4T20DiffArea,ISEA4T21Area,ISEA4T21DiffArea,ISEA4D18Area,ISEA4D18DiffArea,ISEA4D19Area,ISEA4D19DiffArea,ISEA4D20Area,ISEA4D20DiffArea,ISEA4D21Area,ISEA4D21DiffArea,ISEA4D22Area,ISEA4D22DiffArea
590,Manicured,NW,801E,470.8962522,1268.796358,797.9001059,906.2831131,435.3868609,599.4478504,128.5515982,604.1887408,133.2924885,570.6226996,99.72644739,2979.779599,2508.883347,1303.653576,832.7573237,838.063014,367.1667617,686.7460799,215.8498277,581.9882042,111.0919519,4469.669525,3998.773273,1489.8898,1018.993547,1303.653575,832.7573225,814.7834865,343.8872342,599.4478504,128.5515982,2234.8347,1763.938447,1489.8898,1018.993547,884.6220702,413.725818,628.5472604,157.6510082,561.618617,90.72236472
591,Manicured,NW,801E,47.83652025,543.7698877,495.9333674,483.3510101,435.5144898,174.5964678,126.7599475,161.1170037,113.2804834,107.4113358,59.57481553,1489.889841,1442.05332,558.7086959,510.8721757,372.4724643,324.635944,186.2362324,138.3997122,116.3976452,68.56112497,4469.66969,4421.83317,2607.307266,2559.470745,838.0630457,790.2265255,302.6338778,254.7973576,174.5964678,126.7599475,3724.724669,3676.888148,1303.653626,1255.817106,465.5905813,417.754061,256.0748195,208.2382992,148.4069976,100.5704774
592,Manicured,NW,801E,119.5258315,906.2831331,786.7573017,422.9321298,303.4062984,226.9754048,107.4495733,241.6755017,122.1496703,179.0188902,59.49305875,2234.834751,2115.30892,931.1811466,811.6553152,419.0315166,299.5056851,279.3543443,159.8285128,197.875994,78.35016252,1489.889885,1370.364054,1117.417394,997.8915626,651.8268067,532.3009752,349.1929314,229.6670999,226.9754048,107.4495733,2234.834787,2115.308955,931.1811544,811.6553229,419.0315181,299.5056866,267.7145801,148.1887487,192.0561116,72.53028019
593,Manicured,NW,801E,110.4912093,725.0265179,614.5353086,483.3510139,372.8598046,215.3356447,104.8444354,187.9698385,77.47862919,158.8792681,48.38805888,744.9449408,634.4537315,744.9449293,634.45372,279.3543497,168.8631404,232.7952915,122.3040823,162.956704,52.46549477,5959.559342,5849.068133,1489.889858,1379.398649,465.5905814,355.0993722,349.1929371,238.7017278,215.3356447,104.8444354,2234.834787,2124.343577,744.9449293,634.45372,465.5905826,355.0993734,267.7145851,157.2233758,180.4163509,69.92514165
594,Manicured,NW,801E,41.34091464,543.7698924,502.4289778,302.0943847,260.75347,110.577764,69.23684937,107.4113368,66.07042216,73.8452941,32.50437946,744.9449356,703.6040209,558.7087011,517.3677865,232.7952915,191.4543768,104.7578818,63.41696714,72.74852905,31.40761441,1489.889816,1448.548901,744.9449459,703.6040312,186.2362352,144.8953205,162.9567055,121.6157909,110.577764,69.23684937,744.9449459,703.6040312,186.2362352,144.8953206,186.2362351,144.8953205,116.3976464,75.05673176,81.47835254,40.1374379
595,Manicured,NW,801E,2546.249821,4531.415653,1985.165832,3504.294771,958.0449501,2909.941081,363.69126,2900.106016,353.8561947,2725.562598,179.3127768,5214.614416,2668.364595,4469.669504,1923.419683,3491.929297,945.6794759,2956.500137,410.2503159,2761.534085,215.2842638,8939.338797,6393.088976,5959.559383,3413.309562,4004.078926,1457.829105,3352.252126,806.0023054,2909.941081,363.69126,7449.449229,4903.199408,4469.669494,1923.419673,3585.047411,1038.797591,3026.338724,480.0889027,2796.453378,250.2035568
596,Manicured,NW,801E,122.0465346,1268.79645,1146.749915,785.4454217,663.398887,355.0128302,232.9662955,349.0868533,227.0403187,241.675514,119.6289793,2979.779805,2857.73327,1117.417436,995.3709017,651.8268369,529.7803022,407.3917725,285.3452379,264.8046521,142.7581174,4469.669724,4347.623189,2607.307341,2485.260807,1489.889906,1367.843372,581.9882455,459.9417109,355.0128302,232.9662955,3724.724766,3602.678232,1862.362382,1740.315847,744.944954,622.8984193,442.3110671,320.2645325,276.4444171,154.3978824
597,Manicured,NW,801E,2197.436065,5075.185775,2877.74971,4350.15922,2152.723155,2921.580979,724.1449138,2846.400482,648.9644164,2564.445715,367.0096497,9684.284392,7486.848327,5028.378434,2830.942369,4004.079106,1806.643041,3072.897921,875.4618557,2621.857034,424.4209688,11919.11905,9721.682986,8194.394429,5996.958364,5400.850889,3203.414824,3701.445228,1504.009162,2921.580979,724.1449138,10429.22929,8231.793227,6518.268332,4320.832267,4329.992537,2132.556471,3235.854633,1038.418568,2726.61492,529.1788543
598,Manicured,NW,801E,1350.56362,3443.876023,2093.312403,2718.849477,1368.285856,1949.660588,599.0969678,1792.426693,441.8630728,1615.645533,265.0819127,5959.559512,4608.995892,3538.48848,2187.92486,2514.189175,1163.625555,1908.921412,558.3577916,1649.936647,299.3730266,10429.22938,9078.665761,6332.031996,4981.468375,4097.197173,2746.633552,2514.18918,1163.625559,1949.660588,599.0969678,8194.394365,6843.830745,4842.142124,3491.578504,2886.661655,1536.098035,2141.716708,791.1530883,1734.324941,383.7613213
599,Manicured,NW,801E,163.5685265,1087.539834,923.9713074,725.0265538,561.4580273,384.1122495,220.543723,315.5208157,151.9522891,250.6264633,87.0579368,2234.834915,2071.266389,1117.417453,953.8489266,605.2677872,441.6992607,314.2736585,150.7051319,244.4350679,80.86654133,2979.779825,2816.211299,1489.889938,1326.321412,744.9449688,581.3764422,605.2677868,441.6992603,384.1122495,220.543723,2979.779877,2816.211351,1303.653696,1140.08517,838.0630896,674.494563,488.8701358,325.3016093,314.2736587,150.7051321
600,Manicured,NW,801E,113.0242325,725.0265475,612.002315,483.3510345,370.326802,215.3356538,102.3114213,194.6830554,81.65882287,156.6415389,43.6173064,2234.834879,2121.810646,744.94496,631.9207275,325.913422,212.8891896,209.5157715,96.49153903,165.8666525,52.84242,2979.779845,2866.755613,744.9449714,631.9207389,651.8268481,538.8026156,349.1929523,236.1687198,215.3356538,102.3114213,744.9449716,631.9207391,744.9449716,631.9207391,419.0315432,306.0073107,244.4350664,131.410834,174.5964762,61.57224372
601,Manicured,NW,801E,90.60328379,543.7699228,453.166639,543.7699218,453.1666381,215.3356567,124.732373,214.8226849,124.2194011,152.1660685,61.56278466,2979.779918,2889.176634,931.1812219,840.5779381,512.149671,421.5463873,232.795305,142.1920212,168.776596,78.17331217,2979.779825,2889.176542,1117.417452,1026.814168,558.7087308,468.105447,349.192957,258.5896733,215.3356567,124.732373,2234.834905,2144.231621,931.181218,840.5779342,512.1496705,421.5463867,290.9941309,200.3908471,186.2362439,95.63296008
602,Manicured,NW,801E,60.77105351,906.2831918,845.5121383,362.5132805,301.742227,145.4970649,84.72601135,147.690595,86.91954144,118.6000233,57.82896979,1489.889908,1429.118855,558.7087329,497.9376794,325.9134251,265.1423716,174.5964777,113.8254242,122.2175343,61.44648075,1489.890009,1429.118955,1117.417474,1056.64642,465.5906047,404.8195512,186.2362421,125.4651886,145.4970649,84.72601135,1489.88998,1429.118926,558.7087291,497.9376756,186.2362422,125.4651887,151.3169476,90.54589411,116.3976518,55.62659833
603,Manicured,NW,801J,354.6094726,2537.592964,2182.983491,1450.053121,1095.443648,785.6841519,431.0746792,751.8793944,397.2699217,577.3359636,222.726491,4469.669858,4115.060386,2234.834922,1880.22545,1443.330883,1088.72141,861.3426256,506.733153,628.5473205,273.9378479,5959.559756,5604.950284,4097.197365,3742.587892,2327.953047,1973.343575,1303.653704,949.0442318,785.6841519,431.0746792,5959.559849,5604.950376,3166.016159,2811.406686,1676.126195,1321.516722,966.1005147,611.4910421,660.556677,305.9472043
604,Manicured,NW,801J,123.9202019,725.0265554,601.1063535,543.7699137,419.8497118,296.8140095,172.8938077,255.1019348,131.181733,181.2566381,57.33643625,1489.88996,1365.969758,1303.653693,1179.733491,512.1496654,388.2294635,267.7145977,143.7943958,232.7953017,108.8750999,2979.779826,2855.859625,1489.889934,1365.969732,651.8268474,527.9066455,558.7087234,434.7885215,296.8140095,172.8938077,2234.8349,2110.914699,744.9449732,621.0247713,605.2677838,481.3475819,314.2736572,190.3534553,209.5157714,85.59556955
605,Manicured,NW,801E,315.9469903,2537.592997,2221.646006,1570.890897,1254.943907,785.6841626,469.7371723,725.0265689,409.0795786,554.9586095,239.0116192,5214.614894,4898.667904,2607.307444,2291.360454,1257.094659,941.1476683,826.4233408,510.4763505,596.5379758,280.5909855,11919.11975,11603.17276,4842.142358,4526.195367,2327.953067,2012.006077,1163.976534,848.0295441,785.6841626,469.7371723,6704.504801,6388.557811,3166.016171,2850.06918,1536.449025,1220.502034,977.7402909,661.7933006,657.6467439,341.6997537
606,Manicured,NW,801E,32.28687517,1268.796521,1236.509646,543.7699404,511.4830652,226.9754299,194.6885548,214.822692,182.5358168,123.0755007,90.7886255,2234.835039,2202.548163,1117.417499,1085.130624,512.1496884,479.8628132,279.3543751,247.0674999,136.7672462,104.480371,2979.779989,2947.493114,2607.307499,2575.020624,1024.299377,992.0125018,442.3110938,410.0242187,226.9754299,194.6885548,3724.725003,3692.438127,1489.890004,1457.603129,651.8268751,619.5399999,325.9134377,293.6265625,174.5964844,142.3096093
607,Manicured,NW,801E,371.9563749,1268.796552,896.8401768,966.7021352,594.7457603,570.3485291,198.3921542,577.3359981,205.3796232,476.6378592,104.6814842,2979.780046,2607.823671,1303.653778,931.6974026,931.1812714,559.2248965,581.9882949,210.0319199,494.6900509,122.733676,2979.780072,2607.823697,1862.362527,1490.406152,1303.653778,931.6974034,814.7836132,442.8272382,570.3485291,198.3921542,2234.835018,1862.878643,1676.126286,1304.169911,1070.858462,698.9020875,686.7461877,314.7898128,532.5192899,160.562915
608,Manicured,NW,801E,403.3271228,1631.309846,1227.982723,1268.796547,865.4694241,686.7461819,283.4190591,657.8945042,254.5673814,561.6718386,158.3447158,3724.725002,3321.397879,1676.126279,1272.799156,1070.858455,667.5313318,721.66548,318.3383573,584.8982318,181.571109,5959.560185,5556.233062,2979.78003,2576.452908,1862.362516,1459.035394,931.181264,527.8541412,686.7461819,283.4190591,4469.670041,4066.342918,2421.071273,2017.74415,1163.97658,760.6494577,791.5040744,388.1769516,602.3578805,199.0307578
609,Manicured,NW,801E,60.33140843,725.026624,664.6952156,241.6755414,181.344133,133.857312,73.52590361,127.5509803,67.21957185,87.27172337,26.94031494,2234.835121,2174.503713,744.9450398,684.6136314,279.3543906,219.0229822,151.3169612,90.98555275,93.11813007,32.78672164,1489.890132,1429.558724,372.4725137,312.1411052,186.23626,125.9048516,162.9567273,102.6253189,133.857312,73.52590361,744.9450283,684.6136199,372.47252,312.1411116,232.7953247,172.4639163,162.9567276,102.6253192,107.6678379,47.33642944
610,Manicured,NW,801E,2464.600933,5075.1862,2610.585267,4048.065183,1583.46425,3049.618662,585.0177284,2967.238499,502.6375655,2750.178066,285.5771327,7449.450111,4984.849178,5214.615113,2750.01418,3817.84321,1353.242277,3154.376554,689.7756209,2781.904048,317.3031143,13409.01036,10944.40942,9684.285162,7219.684229,5214.615101,2750.014168,3748.00461,1283.403677,3049.618662,585.0177284,11919.12019,9454.51926,6145.796366,3681.195432,4190.315709,1725.714775,3259.134446,794.5335127,2857.562525,392.9615912
611,Manicured,NW,801J,45.60985813,362.5133184,316.9034602,241.6755438,196.0656857,104.7578971,59.14803894,107.4113527,61.80149456,71.60756846,25.99771033,1489.890083,1444.280225,558.7087895,513.0989313,232.7953271,187.185469,116.3976635,70.78780537,72.74853975,27.13868162,1489.890132,1444.280274,372.472514,326.8626558,279.3543896,233.7445314,162.9567285,117.3468704,104.7578971,59.14803894,744.9450287,699.3351705,372.4725175,326.8626594,232.7953262,187.1854681,128.0374297,82.4275716,84.38830602,38.77844789
612,Manicured,NW,801J,471.7869534,2718.850142,2247.063189,1752.147869,1280.360916,948.6410546,476.8541012,872.7173316,400.9303782,716.0757588,244.2888054,4469.670743,3997.883789,2421.071649,1949.284696,1583.008385,1111.221431,1035.939313,564.1523592,733.3053571,261.5184036,5959.560867,5487.773914,2979.78048,2507.993526,2514.189782,2042.402829,1303.653962,831.8670085,948.6410546,476.8541012,3724.725601,3252.938648,2979.78048,2507.993526,1676.126522,1204.339569,1094.138149,622.3511959,744.9451244,273.158171
613,Manicured,NW,801J,47.06195832,362.5133222,315.4513638,302.0944332,255.0324749,110.5777814,63.51582309,127.5509827,80.48902442,71.60756918,24.54561087,744.9450491,697.8830908,558.7087952,511.6468369,279.3543966,232.2924383,128.0374312,80.9754729,96.02807349,48.96611517,2979.780196,2932.718238,1117.417566,1070.355607,279.3543924,232.2924341,139.6771972,92.61523886,110.5777814,63.51582309,1489.890073,1442.828115,372.4725213,325.410563,139.6771972,92.61523891,116.3976648,69.33570647,78.5684236,31.50646528
614,Manicured,NW,801J,172.9690883,906.2833198,733.3142315,543.7699906,370.8009024,261.8947515,88.92566319,275.2416003,102.2725121,232.724605,59.75551673,2234.835189,2061.866101,744.9450685,571.9759802,465.5906695,292.6215813,290.9941686,118.0250803,238.615218,65.64612973,4469.670282,4296.701194,1117.417599,944.4485111,744.9450718,571.9759835,372.4725348,199.5034465,261.8947515,88.92566319,1489.890124,1316.921036,931.1813419,758.2122536,465.5906691,292.6215808,302.6339352,129.6648469,235.7052765,62.73618824
615,Manicured,NW,801J,133.0420315,1268.79662,1135.754588,725.0266295,591.984598,296.8140419,163.7720104,295.3812197,162.3391881,237.2000703,104.1580388,2979.780176,2846.738144,1117.417572,984.3755402,605.2678484,472.2258169,360.8327579,227.7907263,232.795327,99.75329547,2979.780217,2846.738186,1117.417589,984.3755579,838.0631795,705.0211479,465.5906531,332.5486215,296.8140419,163.7720104,1489.890134,1356.848103,931.1813123,798.1392807,512.1497178,379.1076862,349.19299,216.1509584,247.345034,114.3030025
616,Manicured,NW,801E,1976.521907,5618.95671,3642.434804,4168.90337,2192.381463,2799.363985,822.842078,2678.570776,702.0488694,2374.238597,397.7166904,8939.341142,6962.819235,5959.560724,3983.038818,3910.961737,1934.439831,2921.581539,945.0596325,2447.261036,470.7391288,17878.68233,15902.16042,8194.395969,6217.874062,5028.379336,3051.857429,3608.327783,1631.805876,2799.363985,822.842078,10429.2313,8452.70939,6145.796974,4169.275067,4236.875202,2260.353296,3107.817813,1131.295906,2537.469231,560.9473244
617,Manicured,NW,801J,388.659063,2718.849942,2330.190879,1389.634417,1000.975354,843.8830839,455.2240209,772.0191189,383.3600559,593.0001921,204.3411291,3724.725374,3336.066311,2607.307733,2218.64867,1303.653868,914.9948047,989.3801661,600.7211031,646.0070497,257.3479867,8939.340898,8550.681835,5214.615408,4825.956345,2327.953338,1939.294275,1326.933402,938.2743394,843.8830839,455.2240209,6704.505525,6315.846462,2979.780276,2591.121213,1629.567339,1240.908276,977.7404028,589.0813398,634.3672847,245.7082217
618,Manicured,NW,801E,2388.66487,5075.186592,2686.521723,3927.227718,1538.562848,3026.33936,637.6744905,2967.238724,578.5738544,2752.416011,363.7511417,8194.395646,5805.730776,5028.37923,2639.714361,3817.843498,1429.178628,3096.177961,707.5130912,2787.724142,399.0592726,10429.23125,8040.566384,7821.923286,5433.258417,4190.316034,1801.651164,3468.650494,1079.985624,3026.33936,637.6744905,9684.28597,7295.6211,5214.615493,2825.950623,3910.961625,1522.296755,3247.494927,858.830057,2863.382625,474.7177554
619,Manicured,NW,801B,145.5475788,2175.080567,2029.532989,1450.053718,1304.50614,512.1498839,366.6023051,476.6380291,331.0904504,344.6115349,199.0639561,4469.671668,4324.12409,1862.363209,1716.815631,1070.858848,925.3112697,663.4668944,517.9193156,378.2925285,232.7449498,8939.343244,8793.795666,4842.144283,4696.596704,1862.363193,1716.815614,1024.299763,878.7521847,512.1498839,366.6023051,6704.507479,6558.959901,2607.308477,2461.760898,1350.213323,1204.665745,686.746434,541.1988553,442.3112635,296.7636847
620,Manicured,NW,801J,518.4214457,2718.850148,2200.428702,1752.147867,1233.726421,1001.02001,482.5985645,973.4154854,454.9940396,778.7323877,260.310942,3724.725637,3206.304191,2793.544199,2275.122753,1536.449316,1018.02787,1129.057452,610.6360059,849.7030315,331.2815857,8939.341516,8420.92007,4842.143326,4323.72188,2327.953516,1809.53207,1420.05164,901.6301939,1001.02001,482.5985645,5959.561001,5441.139555,2979.780499,2461.359053,1676.126526,1157.70508,1152.336988,633.9155418,870.0726254,351.6511796
621,Manicured,NW,801J,536.2299214,2718.850181,2182.62026,1691.728997,1155.499075,1018.479673,482.2497517,886.1437619,349.9138405,760.8305026,224.6005812,5214.615848,4678.385926,2421.07166,1884.841738,1536.449335,1000.219414,1035.939324,499.7094021,765.314727,229.0848055,5959.561155,5423.331233,4097.198259,3560.968338,2793.544235,2257.314313,1466.610729,930.3808074,1018.479673,482.2497517,5214.615982,4678.38606,3352.253082,2816.023161,1862.362828,1326.132907,1187.256304,651.0263825,838.0632743,301.8333529
622,Manicured,NW,801A,98.95372406,543.7700525,444.8163284,483.3511591,384.3974351,256.0748978,157.1211737,214.8227374,115.8690133,158.8793162,59.92559218,1489.890329,1390.936605,558.7088677,459.7551437,419.0316505,320.0779264,232.7953617,133.8416377,171.6865793,72.73285526,2979.780608,2880.826884,1862.362884,1763.40916,651.8270104,552.8732863,372.4725783,273.5188542,256.0748978,157.1211737,2979.780608,2880.826884,931.1814417,832.2277176,512.1497948,413.1960708,325.9135063,226.9597823,197.8760575,98.92233343
623,Manicured,NW,801A,72.06905655,725.0267428,652.9576863,362.5133701,290.4443136,186.2362904,114.1672339,154.4038431,82.33478657,123.0755271,51.00647059,1489.890324,1417.821268,744.9451654,672.8761088,325.9135078,253.8444513,174.5965221,102.5274656,130.9473915,58.87833499,2979.780608,2907.711551,1117.417756,1045.3487,651.8270179,579.7579613,372.4725808,300.4035242,186.2362904,114.1672339,1489.89035,1417.821294,931.1814546,859.1123981,512.1497986,440.0807421,244.4351311,172.3660746,154.2269279,82.15787132
624,Manicured,NW,801A,187.3391634,1631.310131,1443.970967,1027.121198,839.7820349,424.8515294,237.5123659,416.2190475,228.8798841,333.422785,146.0836216,2979.780571,2792.441408,1862.362859,1675.023696,838.0632886,650.7241252,523.7895555,336.4503921,346.2830951,158.9439317,4469.670946,4282.331782,1489.89031,1302.551146,1024.299581,836.9604179,651.8270027,464.4878393,424.8515294,237.5123659,2234.835481,2047.496318,1489.890306,1302.551143,838.0632922,650.7241288,512.1497894,324.8106259,360.8328058,173.4936424
625,Manicured,NW,801E,1038.128946,2900.106895,1861.977949,2054.242391,1016.113444,1321.113653,282.9847063,1322.502452,284.3735055,1208.377874,170.2489273,3724.725779,2686.596833,2607.308004,1569.179057,1908.921932,870.7929855,1454.970984,416.8420373,1239.635277,201.5063307,5959.561042,4921.432096,4842.143425,3804.014478,2514.189865,1476.060919,1839.083324,800.9543782,1321.113653,282.9847063,5959.561122,4921.432176,2979.780585,1941.651639,2095.15822,1057.029273,1431.691448,393.5625015,1254.184986,216.0560398
626,Manicured,NW,801E,83.45921966,1268.796814,1185.337594,845.8645466,762.4053269,337.5532808,254.0940611,302.09448,218.6352604,199.158583,115.6993633,2234.835501,2151.376282,1489.890341,1406.431121,605.2679506,521.808731,360.8328173,277.3735976,206.6058873,123.1466677,2979.78073,2896.32151,1862.362941,1778.903722,838.0633187,754.6040991,465.5907324,382.1315127,337.5532808,254.0940611,2979.78071,2896.32149,1303.654052,1220.194832,698.3860986,614.9268789,442.3111956,358.851976,253.1649606,169.7057409
